sku,loja_sync,last_update,id_bling,nome_bling,situacao_bling,ncm_bling,saldo_loja,saldo_full
T469,JK Peças,27/05/2026 19:33,16564574602,Atuador Inteligente Wifi Válvula Registro Água E Gás Alexa,A,,0.0,0.0
T15-0,JK Peças,27/05/2026 19:33,16564551974,Carteira Organizadora porta objetos veicular quebra sol para óculos documentos papel caneta carro dinheiro cartão,A,,5.0,0.0
T359,JK Peças,27/05/2026 19:33,16564550707,Micrômetro digital medidor de espessura especímetro com bateria,A,,0.0,0.0
T355,JK Peças,27/05/2026 19:33,16563571843,Bico Para Graxeira Pistola De Graxa Aplicador Profissional conector acoplador engraxadeira,A,,4.0,0.0
T3013,JK Peças,27/05/2026 19:33,16563561705,"Esticador Tensionador Catraca Arquear Fita Pet 13, 16 E 19mm",A,,0.0,0.0
T2028,JK Peças,27/05/2026 19:33,16563558955,Alto Falante Macbook Retina A1502 2013 2014 2015 Speaker,A,,0.0,0.0
T3011,JK Peças,27/05/2026 19:33,16563554125,Economizador Redutor Carga De Energia Elétrica Diário,A,,0.0,0.0
T200SM,JK Peças,27/05/2026 19:33,16563479413,Par Meias de Compressão Alívio para dores calcanhar tornozelo pés inchados dores torção fascite plantar,A,,0.0,0.0
TJ129,JK Peças,27/05/2026 19:33,16563458434,Adaptador P/ Até 8 Controles Sem Fio Xbox One P/ Pc Wireless,A,,0.0,0.0
T2073,JK Peças,27/05/2026 19:33,16563448163,Tarrachas Em Linha P/ Guitarra Com Travas Padrão Eua,A,,0.0,0.0
T360,JK Peças,27/05/2026 19:33,16563423012,Saca Rolamentos Extrator 3 Garras 1/2 Meia Pol 12 A 38mm Universal,A,,5.0,0.0
T154-3,JK Peças,27/05/2026 19:33,16563417233,Kit 3un Torneira Registro Combustível Gerador Universal,A,,0.0,0.0
TJ142,JK Peças,27/05/2026 19:33,16561307187,Switch Fibra 6fo + 2 Utp Rj45 P/ Ptp Ou Ftth Metro 6 Portas,A,,5.0,0.0
TJ162,JK Peças,27/05/2026 19:33,16561300797,Máquina De Solda Plástico Grampeador Quente 70w Parachoque,A,,0.0,0.0
TJ101,JK Peças,27/05/2026 19:33,16561294678,Calcanheira Gel Ortopédica Fascite Plantar Esporao Calcaneo,A,,5.0,0.0
TJ192,JK Peças,27/05/2026 19:33,16561294032,Simulador De Movimento De Mouse Mouse Jiggler Usb Mouse Move,A,,0.0,0.0
TJ190,JK Peças,27/05/2026 19:33,16561293423,Hub Adaptador Usb-c Ugreen 6 Em 2 Para Macbook Air E Pro 4k,A,,0.0,0.0
TT61,JK Peças,27/05/2026 19:33,16561289277,Diodo Retificador KBPC5010,A,,0.0,0.0
167-2,JK Peças,27/05/2026 19:33,16559941484,Válvula Extensor Bico Pneu Moto Carro Bike 135 Grau Reforçado,A,,249.0,0.0
167-1,JK Peças,27/05/2026 19:33,16559940299,Válvula Extensor Bico Pneu Moto Carro Bike 45 Grau Reforçado,A,,223.0,0.0
T2098,JK Peças,27/05/2026 19:33,16559885282,Cabo do acelerador do cabo do gatilho tubo da roçadeira 19mm universal,A,,1.0,0.0
T1109,JK Peças,27/05/2026 19:33,16559884000,Reparo Carburador Roçadeira Sth Modelo Zam. Fs160/220//,A,,5.0,0.0
T1054,JK Peças,27/05/2026 19:33,16559883154,Avr Sx460 Regulador Módulo Gerador Tensão,A,,5.0,0.0
T1090,JK Peças,27/05/2026 19:33,16559882675,"Acelerador (punho) Bicicleta , Scooter",A,,5.0,0.0
T2007,JK Peças,27/05/2026 19:33,16559881996,Chave Regulagem Carburador Motor 2 tempos,A,,0.0,0.0
T2032,JK Peças,27/05/2026 19:33,16559881221,Captador + Eq. 4 Bandas - Eq 7545r P/ Violão Aço Ou Nylon,A,,0.0,0.0
T2034,JK Peças,27/05/2026 19:33,16559879750,Captador De Contato Piezo Cristal Violão Viola Ukulele,A,,0.0,0.0
T1182,JK Peças,27/05/2026 19:33,16559878927,Maçarico Portátil Gourmet Culinário Profissional,A,,0.0,0.0
T1051,JK Peças,27/05/2026 19:33,16559877453,GERADOR DE OZONIO 110V,A,,3.0,0.0
T1176,JK Peças,27/05/2026 19:33,16559875809,Lâmpadas Para Projetor Eps.,A,,5.0,0.0
T1110,JK Peças,27/05/2026 19:33,16559874724,Vela Os N 8 Auto modelos E Aeromodelos Glow Plug Original,A,,5.0,0.0
T1177,JK Peças,27/05/2026 19:33,16559873319,Lâmpada Projetor,A,,5.0,0.0
T1111,JK Peças,27/05/2026 19:33,16559871938,Carburador Roçadeira Stihl Fs75 Fs80 Fs85 Fr85,A,,0.0,0.0
T1152,JK Peças,27/05/2026 19:33,16559870910,Equalizador 5 Bandas Viola E Violão Captador Equalizador,A,,5.0,0.0
T1077,JK Peças,27/05/2026 19:33,16559869549,Caneta Para Limpeza Sc Conectores Ópticos Fibra Optica 2.5m,A,,5.0,0.0
T362,JK Peças,27/05/2026 19:33,16557614143,Extensor Adaptador para furadeira Cortador de Chapas Ferro Alumínio Cobre Aço Galvanizado dutos,A,,5.0,0.0
T341,JK Peças,27/05/2026 19:33,16557612337,Termômetro Para Forno A Lenha Estufa Smoker Churrasqueira,A,,1.0,0.0
T509,JK Peças,27/05/2026 19:33,16556352094,"Tensiômetro elástico de correia dentada 2gt, testador de tensão de correia síncrona p bambu lab x1/p1 para creality K1",A,,0.0,0.0
T506,JK Peças,27/05/2026 19:33,16556349859,"Tubo Guia Conduíte Mangueira PTFE 1,0m para filamento de Impressora 3D 4mm",A,,1.0,0.0
T340,JK Peças,27/05/2026 19:33,16556346940,kit de agulhas mágicas costura 12 unidades com lindo estojo,A,,0.0,0.0
340,JK Peças,27/05/2026 19:33,16556343669,kit de agulhas mágicas costura 12 unidades com lindo estojo,A,,0.0,0.0
T168,JK Peças,27/05/2026 19:33,16556340055,Torneira Registro Combustível Moto Carro Gerador Universal 8 mm,A,,2.0,0.0
T137,JK Peças,27/05/2026 19:33,16556328604,Óculos Jovem Fotocromático 100% Polarizado Lente Inteligente para dirigir,A,,0.0,0.0
T539,JK Peças,27/05/2026 19:33,16556317670,Torneira Vintage Preta Black retrô classica Para Jardim Lavabo Pia Bico Mangueira,A,,2.0,0.0
322-96A-Determinar,JK Peças,27/05/2026 19:33,16549549491,Coroa Bcd 96A-Determinar,A,,0.0,0.0
322-94/96-Determinar,JK Peças,27/05/2026 19:33,16549428450,Coroa Bcd 94/96 Determinar,A,,34.0,0.0
322-104-Determinar,JK Peças,27/05/2026 19:33,16543080062,Coroa Bcd 104mm Determinar,A,,0.0,0.0
417-2,JK Peças,27/05/2026 19:33,16512942254,Tampa do Radiador De Arrefecimento 1301100U8160,A,,480.0,0.0
454,JK Peças,27/05/2026 19:33,16512889403,Botão Freio Mão Honda Civic 2016 2017 2018 2020 2021,A,,28.0,0.0
DGC,JK Peças,27/05/2026 19:33,16512704914,Guia de correntes Deckas MTB de 30 a 40 dentes,A,,0.0,0.0
DSHI,JK Peças,27/05/2026 19:33,16512692660,Coroa Unica 30 32 34 36 38 Dentes Narrow Wide DM SHI,A,,0.0,0.0
DSRAM,JK Peças,27/05/2026 19:33,16512688254,Coroa Unica 30 32 34 36 38 Dentes Narrow Wide DM SRAM,A,,0.0,0.0
D9496-O,JK Peças,27/05/2026 19:33,16512685637,Coroa Unica OVAL 32 34 36 38 Dentes Narrow Wide Bcd 94-96mm,A,,0.0,0.0
D9496,JK Peças,27/05/2026 19:33,16512684462,Coroa Unica 32 34 36 38 Dentes Narrow Wide Bcd 94-96mm,A,,0.0,0.0
D96A-O,JK Peças,27/05/2026 19:33,16512682019,Coroa Unica OVAL 32 34 36 38 Dentes Narrow Wide Bcd 96mm,A,,0.0,0.0
D96A,JK Peças,27/05/2026 19:33,16512681440,Coroa Unica 32 34 36 38 Dentes Narrow Wide Bcd 96mm,A,,0.0,0.0
D104-O,JK Peças,27/05/2026 19:33,16512679941,Coroa Unica OVAL 32 34 36 38 Dentes Narrow Wide Bcd 104mm,A,,0.0,0.0
331-1-K,JK Peças,27/05/2026 19:33,16510136841,Par Cinto Anti Alarme para  Toyota RAV4 Adaptador Cinto Segurança,A,,10.0,0.0
331-1,JK Peças,27/05/2026 19:33,16510133016,Cinto Anti Alarme para Totota RAV4 Adaptador Cinto Segurança,A,,20.0,0.0
307-K,JK Peças,27/05/2026 19:33,16508808579,Carcaça Válvula Termostática + Chicote + Sensor 308 3008 408 C4 Ds3 1.6 Thp,A,,0.0,0.0
473,JK Peças,27/05/2026 19:33,16491586492,"Manta Anti Chama Fire Blanket 1,20 X 1,80 M",A,,124.0,12.0
458,JK Peças,27/05/2026 19:33,16434975319,Grade+Frizo+Emblema do para choque 71121-T9A-T00,A,,0.0,0.0
417-1,JK Peças,27/05/2026 19:33,16387568426,Radiador De Arrefecimento 1301100U8160 S/ Tampa,A,,0.0,0.0
464-K10,JK Peças,27/05/2026 19:33,16375574179,Válvula Retenção Horizontal Metal 3/4 Latão Portinhola 2un,A,,0.0,0.0
464-K5,JK Peças,27/05/2026 19:33,16375574135,Válvula Retenção Horizontal Metal 3/4 Latão Portinhola 2un,A,,0.0,0.0
464-K3,JK Peças,27/05/2026 19:33,16375574111,Válvula Retenção Horizontal Metal 3/4 Latão Portinhola 2un,A,,0.0,0.0
464-K,JK Peças,27/05/2026 19:33,16375574047,Válvula Retenção Horizontal Metal 3/4 Latão Portinhola 2un,A,,0.0,0.0
458-3,JK Peças,27/05/2026 19:33,16373648649,Emblema do parachoque 71121-T9A-T00,A,,0.0,0.0
422-K,JK Peças,27/05/2026 19:33,16366033233,Disco Enxada Rotativa Roçadeira Capina Grama Universal 2 Un,A,,326.0,68.0
444-3K-3,JK Peças,27/05/2026 19:33,16365613042,Kit Lâminas 2 un + Masca Epi Para Roçadeira Rotativa - Lâmina Canivete + Disco Enxada,A,,49.0,0.0
444-K3-2,JK Peças,27/05/2026 19:33,16365612066,Kit Lâminas 2 un + Masca Epi Para Roçadeira Rotativa - Escova de Aço + Lâmina Canivete,A,,49.0,0.0
444-K3-1,JK Peças,27/05/2026 19:33,16365608170,Kit Lâminas 2 un + Masca Epi Para Roçadeira Rotativa - Disco Enxada + Escova de Aço,A,,110.0,1.0
444-K2-3,JK Peças,27/05/2026 19:33,16365434257,Kit Lâminas 2 un Para Roçadeira Rotativa - Lâmina Canivete + Disco Enxada,A,,49.0,0.0
444-K2-2,JK Peças,27/05/2026 19:33,16365433565,Kit Lâminas 2 un Para Roçadeira Rotativa - Escova de Aço + Lâmina Canivete,A,,49.0,0.0
444-K2-1,JK Peças,27/05/2026 19:33,16365432242,Kit Lâminas 2 un Para Roçadeira Rotativa - Disco Enxada + Escova de Aço,A,,110.0,19.0
444-K3,JK Peças,27/05/2026 19:33,16356586066,Kit Lâminas 3 un Para Roçadeira Rotativa - Disco Enxada + Escova de Aço + Lâmina Canivete,A,,49.0,0.0
459,JK Peças,27/05/2026 19:33,16349703268,Filtro Eliminador Regulador Ar Agua Oleo Compressor 1/4,A,,11.0,101.0
461,JK Peças,27/05/2026 19:33,16349694073,Conector Terminal Bateria C/ Engate Rápido Carro Par,A,,312.0,0.0
464,JK Peças,27/05/2026 19:33,16349690107,Válvula Retenção Horizontal Metal 3/4 Latão Portinhola,A,,0.0,0.0
460,JK Peças,27/05/2026 19:33,16349683007,Bomba Submersa 12v Transferência Óleo Diesel Água,A,,134.0,12.0
446,JK Peças,27/05/2026 19:33,16349673402,Talha Manual Deckas - 1 Tonelada - 10 Metros,A,,0.0,8.0
443,JK Peças,27/05/2026 19:33,16349667194,"2 Controles Remotos Ponte Rolante, Guincho, Talha",A,,0.0,0.0
307-2,JK Peças,27/05/2026 19:33,16342439006,Chicote da Carcaça Válvula Termostática 308 3008 408 C4 Ds3 1.6 Thp,A,,0.0,0.0
458-K,JK Peças,27/05/2026 19:33,16335909292,Grade+Frizo do para choque 71121-T9A-T00,A,,5.0,0.0
308-1,JK Peças,27/05/2026 19:33,16328122361,Capa Maçaneta cromada para Toyota Corolla 2015 Á 2019,A,,13.0,0.0
472,JK Peças,27/05/2026 19:33,16328117235,Esteira Câmbio Automático Audi A8 Guarda Pó 4e1713187a,A,,0.0,0.0
456,JK Peças,27/05/2026 19:33,16312932953,Alavanca Do Freio De Mão Jac J3 2010 Até 2013,A,,0.0,0.0
18-Refil,JK Peças,27/05/2026 19:33,16312931676,Reposição para Bomba Gasolina 0986580951,A,,34.0,0.0
18-Tubo,JK Peças,27/05/2026 19:33,16312930774,Reposição para Bomba Gasolina 0986580951,A,,35.0,0.0
439,JK Peças,27/05/2026 19:33,16312925449,Coletor De Admissão Jeep Compass Fiat Renegade Toro Diesel,A,,0.0,1.0
438,JK Peças,27/05/2026 19:33,16312921786,Máscara Facial Transparente Anti-embaçante Roçadeira Olhos,A,,195.0,1.0
441,JK Peças,27/05/2026 19:33,16312911113,"Sensor (tr) Posição Cambio Powershift Fiesta, Focus Ecosport",A,,19.0,3.0
440,JK Peças,27/05/2026 19:33,16312900934,Sensor Fluxo Ar Frontier 2.5 16v 2008 2009 2010 2011 2012,A,,0.0,0.0
437,JK Peças,27/05/2026 19:33,16312895148,Estator Dafra Speed 150 Sundown Hunter Max 125 Kansas 150,A,,193.0,106.0
435-1,JK Peças,27/05/2026 19:33,16304660895,Pisca Retrovisor Hyundai Ix35 Lado Direito,A,,0.0,0.0
458-1,JK Peças,27/05/2026 19:33,16288971948,Grade do para choque 71121-T9A-T00,A,,5.0,118.0
458-2,JK Peças,27/05/2026 19:33,16288951105,Frizo Cromado para choque 71121-T9A-T00,A,,16.0,0.0
457,JK Peças,27/05/2026 19:33,16288944751,Grade para choque para Mercedes-Benz C180 C200 C250 C300 | Ano 2015 a 2018,A,,0.0,0.0
449-K,JK Peças,27/05/2026 19:33,16288938887,Kit Grade Superior E Inferior Cruze 2010 A 2014 Friso Cromado,A,,44.0,0.0
449,JK Peças,27/05/2026 19:33,16288933482,Grade Superior E Inferior Cruze 2010 A 2014 Friso Cromado,A,,0.0,0.0
448,JK Peças,27/05/2026 19:33,16288929222,Console Do Teto Com Porta Oculos Ranger 2013 2014 2015 Ford,A,,347.0,102.0
452,JK Peças,27/05/2026 19:33,16288922735,Reservatório Direção Hidraúlica Ford Fiesta 2S653R700BF,A,,149.0,0.0
451-K,JK Peças,27/05/2026 19:33,16288913849,Par da Bandeja Dianteira Fusion 2013 2014 2015 2016 2017,A,,365.0,95.0
451,JK Peças,27/05/2026 19:33,16288900002,Bandeja Dianteira Fusion 2013 2014 2015 2016 2017,A,,0.0,0.0
450,JK Peças,27/05/2026 19:33,16288894033,Bomba De Direção Hidráulica Peugeot 206 / 207,A,,146.0,90.0
445,JK Peças,27/05/2026 19:33,16288406055,Caixa Segredo Mini Cofre Porta Guarda Chave Senha Alterável Cor Preto,A,,16.0,100.0
239-K,JK Peças,27/05/2026 19:33,16283309718,Olho De Gato Refletor Para-choque Traseiro Bmw 320i Par,A,,33.0,0.0
52-1,JK Peças,27/05/2026 19:33,16271415735,Motor Arranque Partida Ktm 2 Tempo 250 300 17-20,A,,0.0,0.0
434,JK Peças,27/05/2026 19:33,16257626724,Atuador Motor Trava Fechadura Porta Malas Ecosport 2013-2020,A,,0.0,0.0
436-K,JK Peças,27/05/2026 19:33,16249148589,"Kit Adaptador Luva Roçadeira De Enxada Rotativa Cardan 9 estrias, 7 estrias, Quadrado 6mm, Quadrado 5,5mm",A,,0.0,0.0
436,JK Peças,27/05/2026 19:33,16249140302,Adaptador Luva Cardan Roçadeira De Enxada Rotativa Arador,A,,0.0,0.0
407-2,JK Peças,27/05/2026 19:33,16236636081,Relógio Temperatura Umidade Termo-higrômetro Digital,A,,0.0,0.0
Estorno de Crédito ICMS,JK Peças,27/05/2026 19:33,16220338908,Estorno de crédito do ICMS (Sete Mil Trezentos e Cinquenta e Três Reais e Oitenta e Cinco Centavos),A,,0.0,0.0
426,JK Peças,27/05/2026 19:33,16215939173,Seta Pisca Retrovisor Led Sequencial para Golf Gti Mk7 Jetta Gli,A,,0.0,0.0
428,JK Peças,27/05/2026 19:33,16215760506,Guia Farol Dianteiro HR-V 2016-2018,A,,0.0,0.0
uso/consumo,JK Peças,27/05/2026 19:33,16205520344,Material de Uso e Consumo,A,,0.0,0.0
427,JK Peças,27/05/2026 19:33,16195391225,Pisca Lateral Lanterna Golf Amarok Polo Passat Bora Seta Vw,A,,96.0,8.0
433,JK Peças,27/05/2026 19:33,16181659251,"Painel Ripado De Madeira Ecológica 290x16x2,5 Cm Wpc Parede",A,,0.0,0.0
432,JK Peças,27/05/2026 19:33,16163904706,Escova De Aço Para Roçadeira Profissional Universal,A,,110.0,19.0
431,JK Peças,27/05/2026 19:33,16161254016,Grade Dianteira Corolla 2017 2018 2019 Cromada,A,,0.0,10.0
430,JK Peças,27/05/2026 19:33,16161186882,Grade Dianteira Corolla 2015 2016 2017 Cromada Com Emblema,A,,122.0,101.0
426-K,JK Peças,27/05/2026 19:33,16161057949,Seta Pisca Retrovisor Led Sequencial Golf Gti Mk7 Jetta Gli,A,,26.0,0.0
428-K,JK Peças,27/05/2026 19:33,16160118611,Par Guia Farol Dianteiro Dianteiro Hr-v  2015 2016 2017 20,A,,0.0,95.0
44-K6,JK Peças,27/05/2026 19:33,16140970203,Jogo 6 Vela Ignição Iridium Izfr6h11,A,,0.0,1.0
44-K,JK Peças,27/05/2026 19:33,16140969779,Kit 2 Velas Ignição Iridium Izfr6h11,A,,0.0,3.0
429,JK Peças,27/05/2026 19:33,16136528206,Esteira Alavanca Câmbio Mitsubishi L200 Triton Pajero Dakar,A,,38.0,1.0
425-2,JK Peças,27/05/2026 19:33,16133544737,Mangueira Intercooler Admissão Ford Ranger 3.2 Ab396k683bf,A,,196.0,99.0
425-1,JK Peças,27/05/2026 19:33,16133541239,Mangueira Intercooler Nova Ranger 3.2 Ab396k683be / DD,A,,0.0,102.0
425,JK Peças,27/05/2026 19:33,16133538378,Mangueira Intercooler Ford Ranger 2.2 Alta Performance Silicone AB396K683CE,A,,25.0,107.0
Servico,JK Peças,27/05/2026 19:33,16124447455,Serviços Tomados,A,,0.0,0.0
ICMS,JK Peças,27/05/2026 19:33,16100281759,NFe Complementar de ICMS Referente NFe,A,,0.0,0.0
424-K8,JK Peças,27/05/2026 19:33,16097313802,Jogo 8 Velas Acdelco Iridium Volvo Penta 12568387 / 41-101,A,,0.0,0.0
424-K6,JK Peças,27/05/2026 19:33,16097310691,Jogo 6 Velas Acdelco Iridium Volvo Penta 12568387 / 41-101,A,,0.0,0.0
424,JK Peças,27/05/2026 19:33,16097307011,1 Und Vela Acdelco Iridium Volvo Penta 12568387 / 41-101,A,,0.0,0.0
2424,JK Peças,27/05/2026 19:33,16083129607,Snorkel Mitsubishi L200 Bola Outdoor 100% Em Fibra De Vidro,A,,0.0,0.0
415,JK Peças,27/05/2026 19:33,16078549656,Tela Touch Screen Multimídia A211216702,A,,129.0,106.0
422,JK Peças,27/05/2026 19:33,16073878078,Disco Enxada Rotativa Roçadeira Capina Grama Universal,A,,652.0,137.0
151-K8,JK Peças,27/05/2026 19:33,16073682544,Jogo Vela Ignição Bmw Iiridium ZR5TPP33 (8Unidades),A,,5.0,0.0
291-1,JK Peças,27/05/2026 19:33,16052734169,Módulo Placa De Fusíveis Bateria Peugeot 3008 Citroen C4,A,,24.0,103.0
418,JK Peças,27/05/2026 19:33,16041417156,Cinzeiro Vw Golf Sapão 1j0857962h,A,,0.0,0.0
417,JK Peças,27/05/2026 19:33,16025909699,Radiador De Arrefecimento 1301100U8160,A,,174.0,99.0
416,JK Peças,27/05/2026 19:33,15978796985,Friso Cromado Moldura Grade Civic,A,,1.0,111.0
413,JK Peças,27/05/2026 19:33,15964339684,Válvula Reguladora de Pressão - 3/4 Deckas 9666,A,,190.0,104.0
412,JK Peças,27/05/2026 19:33,15959153449,Enxada Rotativa Aradora Para Roçadeiras 360mm ST178,A,,0.0,0.0
411,JK Peças,27/05/2026 19:33,15959153448,Carburador PZ19 CB0005G,A,,414.0,123.0
32-1,JK Peças,27/05/2026 19:33,15946148539,Radiador Honda Cb 600 Hornet 2005 2006 2007,A,,0.0,0.0
158-1,JK Peças,27/05/2026 19:33,15938249521,Sensor Pressão Flauta 0281002908,A,,0.0,0.0
410,JK Peças,27/05/2026 19:33,15938223621,Mangueira Filtro De Ar Tbi 17225-r1a-a01,A,,164.0,101.0
275-19,JK Peças,27/05/2026 19:33,15937894814,Puxador Interno Porta Bmw 528i 535i 550i M5 Oyster,A,,14.0,0.0
178-K,JK Peças,27/05/2026 19:33,15937859298,Ponteira Escapamento Cromada Inox par,A,,0.0,0.0
99-1,JK Peças,27/05/2026 19:33,15934600904,Calibrador Sincronizador Sensor Tpms EL-50448,A,,740.0,134.0
241-1,JK Peças,27/05/2026 19:33,15931894425,Suporte Celular BMW Gs1200 1250 F850 Xr 1000 Por Indução,A,,116.0,101.0
305-K,JK Peças,27/05/2026 19:33,15915976957,Led Parafuso Olho De Águia Carro Moto 18mm - 1 Par,A,,0.0,0.0
305,JK Peças,27/05/2026 19:33,15915975213,Led Parafuso Olho De Águia Carro Moto 18mm,A,,0.0,0.0
408,JK Peças,27/05/2026 19:33,15911706941,Kit 415 Presilhas Grampos Fixadores Automotivo Carro + Chave,A,,8.0,0.0
270-K,JK Peças,27/05/2026 19:33,15911324812,Mangueira Ar Quente Superior Citroen C4 Ds4 Ds5 Thp O Par,A,,0.0,0.0
60-K,JK Peças,27/05/2026 19:33,15899674302,Emblema Lateral Bmw F800 Gs 1200 Aluminium 1 Und + Brind,A,,0.0,0.0
Bico para Válvula,JK Peças,27/05/2026 19:33,15899670068,Bicos para válvula BMW,A,,1.0,0.0
409,JK Peças,27/05/2026 19:33,15894388764,Adaptador Receptor Wireless Usb Wi-fi 5ghz Dual Band,A,,0.0,0.0
384,JK Peças,27/05/2026 19:33,15890214826,Mangueira Intercooler Turbina 144635X02B 144635X00B 144635X04B,A,,157.0,6.0
407,JK Peças,27/05/2026 19:33,15887378086,Sensor De Temperatura E Umidade Wi-fi - Alexa E Google Home,A,,0.0,0.0
396,JK Peças,27/05/2026 19:33,15882973599,Kit 100 Presilhas Grampos Fixadores Carro Veiculo Parabarro GN1667,A,,33.0,120.0
406,JK Peças,27/05/2026 19:33,15882372606,Tampa Combustível Z750 Z800 Z1000,A,,2.0,15.0
404,JK Peças,27/05/2026 19:33,15881076816,Mangueira De Retorno Dos Bicos A6460700932 6460700932,A,,0.0,0.0
399,JK Peças,27/05/2026 19:33,15880498420,Radiador 20S-12461-01-00,A,,0.0,0.0
402,JK Peças,27/05/2026 19:33,15878848660,Botão Comando 6554.WA,A,,45.0,100.0
401,JK Peças,27/05/2026 19:33,15878801404,Botão Comando 98053439,A,,71.0,99.0
403,JK Peças,27/05/2026 19:33,15878739013,Comando Botão Vidro Eletrico  20455317,A,,19.0,101.0
405,JK Peças,27/05/2026 19:33,15878641227,Botão Vidro Eletrico 94728492,A,,6.0,107.0
397,JK Peças,27/05/2026 19:33,15876970848,Kit 100 Presilhas Grampos Fixadores Carro Veiculo Parabarro Com Caixa GN1667,A,,715.0,3.0
398,JK Peças,27/05/2026 19:33,15876562061,Botão Comando Vidro 254000015r,A,,51.0,6.0
395,JK Peças,27/05/2026 19:33,15870767178,Filtro da Bomba de Combustível 3M519h307LP,A,,0.0,0.0
386,JK Peças,27/05/2026 19:33,15861312948,Tapete Bandeja Protetor Porta Malas Vw. T-cross Sense - Pcd,A,,0.0,0.0
387,JK Peças,27/05/2026 19:33,15860170677,Vw T-cross Tapete Bandeja Protetor De Porta Malas,A,,0.0,0.0
392-K,JK Peças,27/05/2026 19:33,15858076639,Par Amortecedor Tampa Da Caçamba Traseira Gun125 2016 2022,A,,169.0,114.0
392,JK Peças,27/05/2026 19:33,15858076289,Amortecedor Tampa Da Caçamba Traseira Gun125 2016 2022,A,,0.0,0.0
365,JK Peças,27/05/2026 19:33,15854931613,Flange Da Bomba Combustivel Tampa Focus 2.0 16v,A,,42.0,1.0
733-K100,JK Peças,27/05/2026 19:33,15853202594,3 Chave Geral Bateria Carro Moto Barco Caminhão Universal,A,,0.0,0.0
733-K3,JK Peças,27/05/2026 19:33,15853197323,3 Chave Geral Bateria Carro Moto Barco Caminhão Universal,A,,0.0,0.0
733-K,JK Peças,27/05/2026 19:33,15853195584,2 Chave Geral Bateria Carro Moto Barco Caminhão Universal,A,,0.0,0.0
391,JK Peças,27/05/2026 19:33,15852754678,Ventosa Manual 200kg,A,,17.0,100.0
219-K6,JK Peças,27/05/2026 19:33,15851317723,Jogo 6 Velas Ignição SILZKR7B11,A,,0.0,0.0
170-K4,JK Peças,27/05/2026 19:33,15850548179,Jogo De Velas Ignição 4un 9091901164,A,,0.0,0.0
394,JK Peças,27/05/2026 19:33,15848749918,Trava Presília Mangueira Intercooler,A,,0.0,0.0
393,JK Peças,27/05/2026 19:33,15848746885,Anel Vedação Da Mangueira Intercooler,A,,0.0,0.0
388,JK Peças,27/05/2026 19:33,15846440389,Jeep Renegade Tapete Bandeja Protetor De Porta Malas,A,,0.0,0.0
306-K,JK Peças,27/05/2026 19:33,15841561068,Led Parafuso Olho De Águia Carro Moto 23mm - 1 Par,A,,0.0,0.0
44-K4,JK Peças,27/05/2026 19:33,15838863690,Jogo 4 Vela Ignição Iridium Izfr6h11,A,,0.0,1.0
149-K4,JK Peças,27/05/2026 19:33,15838813484,Jogo Velas de Ignição Ngk Iridium Lzfr6ai Airtrek Outlander 2.4,A,,0.0,0.0
Pilha,JK Peças,27/05/2026 19:33,15838806456,Pilha Palito AAA,A,,18.0,0.0
336,JK Peças,27/05/2026 19:33,15836999569,Botão Start Stop Bmw Preto Red 120i 320 M135 M235 M240 M2 M3,A,,0.0,0.0
335,JK Peças,27/05/2026 19:33,15836982282,Acessorios Bmw 120i 125i 320i 328i 420i 428i Moldura Start,A,,0.0,0.0
32-K,JK Peças,27/05/2026 19:33,15834406874,Radiador Honda Cb 600 Hornet 2005 2006 2007 + Cebolinha,A,,0.0,1.0
